Vehicle_ID,Timestamp,Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Driving_Mode,Road_Type,Traffic_Condition,Slope_%,Weather_Condition,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Energy_Consumption_kWh,Energy_per_km
0.4664664664664664,2024-01-01 00:10:00,0.6481000042454328,0.7057117284814904,0.10085708145050687,0.7310952128172619,0.5178384761460656,1.0,1.0,0.5,0.6083750947056243,0.6666666666666666,0.6804982800718266,0.5606035381228209,0.2017237680568217,0.029879890168909462,0.045640328543308684,0.05415798986996604,9.3552963469904,3.330137908780474
0.21421421421421405,2024-01-01 00:11:00,0.12296486133458023,0.6719815420913642,0.8019306724330155,0.5011922535477957,0.5921958655755071,0.0,0.5,1.0,0.2638675101283133,0.3333333333333333,0.7710257180047733,0.8833833498606498,0.7472948143707251,0.9155762014480384,0.9934333700117426,0.8603621082460572,6.935742891556282,0.16119228195483246
0.3303303303303302,2024-01-01 00:12:00,0.8890510137746724,0.3944380566601179,0.915124130763423,0.3689041027158897,0.7690950854496306,0.0,0.0,0.5,0.5631146881448571,0.0,0.8358035397911827,0.16062464669037152,0.3628846038937476,0.958699940415018,0.6821115103867768,0.3265175736713179,9.893371837354756,0.6033915081736736
0.45845845845845834,2024-01-01 00:13:00,0.5033007801050144,0.0012320663136010657,0.7565893591229003,0.1055844577915015,0.09030573966754513,0.5,0.5,1.0,0.7084659032645089,0.3333333333333333,0.6589147072069196,0.2150163396301814,0.569381229195811,0.08371751459823962,0.9693363863653024,0.6066236241909398,8.731184312327246,0.28749650602267973
0.08708708708708701,2024-01-01 00:14:00,0.44954216863741386,0.1201520441253976,0.8224393093899924,0.7322998819581517,0.7771614702060607,0.5,0.5,0.5,0.5847023928566413,0.6666666666666666,0.33018718118330215,0.6708024183964261,0.2001292843739514,0.5326655985856714,0.668233553991449,0.011857195576899907,7.207605094790329,10.310496414139775
0.3723723723723722,2024-01-01 00:15:00,0.5861192116739751,0.5347047033269797,0.21630898158046197,0.32101892359124573,0.5634132199056164,0.0,0.0,0.0,0.684349382260656,0.3333333333333333,0.1563053827606291,0.055840736639613364,0.6137275903958935,0.3250580973062851,0.24181522193755378,0.3657577072371017,7.948397965703622,0.43306516831505687
0.09909909909909898,2024-01-01 00:16:00,0.6250559606269075,0.6753334301303207,0.2634067957794796,0.2653149864441757,0.6693278082255506,0.5,1.0,1.0,0.25566401826329155,0.3333333333333333,0.23720364472358524,0.6737447269912684,0.20799929945130505,0.3424628746668237,0.9266634955396371,0.0019002462458286937,8.19924324438179,40.522006613297556
0.8718718718718719,2024-01-01 00:17:00,0.07179676228349915,0.4175539695078219,0.20834334485063094,0.6523670714417307,0.3276092196875836,0.0,0.0,0.5,0.8328406731437863,0.6666666666666666,0.8404335200628693,0.31424034846656035,0.16687996191099194,0.4506914504662225,0.6266331896912685,0.16535273570500436,4.3719906939719575,0.523192704254342
0.6636636636636635,2024-01-01 00:18:00,0.6829155833665321,0.7309036514756434,0.7650616322253234,0.5590450304373782,0.40948620036322636,0.0,1.0,0.0,0.4494112513844857,0.6666666666666666,0.6960953800565581,0.35766184202244433,0.3865467093124235,0.12486829709921388,0.5758431802872874,0.4478228801087804,8.607421884772135,0.3834427534483071
0.13013013013013008,2024-01-01 00:19:00,0.24202991056170217,0.5220076338201325,0.9479752073403755,0.36241584628187384,0.2311739141279915,1.0,0.5,0.5,0.9873243533663332,0.6666666666666666,0.45575839396095663,0.4053833457537249,0.7901077161784211,0.18060487149555282,0.42885342201089127,0.5350839636009267,7.185772096022532,0.2681171971544235
0.6616616616616615,2024-01-01 00:20:00,0.714265225239834,0.0741515181866807,0.7168196021703677,0.6415337466037623,0.9796912201765198,0.0,0.0,0.0,0.022706552428893134,0.3333333333333333,0.02930469633960417,0.3493909552797354,0.17653805059742142,0.5774335907081323,0.28417342425095726,0.15281960156159632,8.010846035355843,1.0361795302164007
0.30830830830830824,2024-01-01 00:21:00,0.8228966983655193,0.1920363251900014,0.8815031151896016,0.2712133046827825,0.4971472053075684,0.5,0.0,1.0,0.379988198390651,0.3333333333333333,0.2661389833816411,0.8412816427070746,0.1170261792331042,0.01849651959323051,0.5299242788613183,0.7452708500079954,10.104175318328322,0.270989007160122
0.7697697697697696,2024-01-01 00:22:00,0.8043119753425526,0.8402643788953811,0.6386558817230148,0.7948991046372154,0.9964767302123405,0.5,1.0,0.0,0.1800070540438924,0.3333333333333333,0.7289004820602181,0.9461977748361761,0.031641435161438185,0.5998789764165604,0.36572854993458526,0.18890463011822772,9.575673650868708,1.0046573731796793
0.34334334334334327,2024-01-01 00:23:00,0.552740238860983,0.7251351967411566,0.3875344130601442,0.22930456786623843,0.48992651495103423,0.5,0.0,0.5,0.5554058821141584,0.0,0.5123582285192855,0.547923290088447,0.4159859175960373,0.3188320661328099,0.8542422882631366,0.11572585274118836,7.300779003444786,1.241487599370136
0.4914914914914914,2024-01-01 00:24:00,0.5203944810053037,0.8950489400716442,0.42564861469824616,0.15881294031718207,0.21975351333053805,0.5,0.5,0.0,0.24278130132372577,1.0,0.4354921304465215,0.5818088189171294,0.2820360187600926,0.8324192995593469,0.028091293367238923,0.3333653616896699,8.552035881601197,0.5109389154032621
0.4134134134134133,2024-01-01 00:25:00,0.14292920665392006,0.11754904635629959,0.07509358041067737,0.7825064289881434,0.5076019808067846,0.0,0.0,0.0,0.7374024624803535,0.0,0.31362102950526033,0.07013399609300486,0.2921200976163951,0.6000845814323199,0.5299462186597736,0.5514297182304776,6.100899914978993,0.22091670695153998
0.8058058058058057,2024-01-01 00:26:00,0.7756866242444649,0.9905457403309466,0.031214967642187952,0.7079480791582675,0.039505560902872605,1.0,0.0,1.0,0.8818921269200848,1.0,0.6069167956375305,0.7131939995290275,0.9820010095678422,0.7082320264268587,0.836763199212633,0.9890236868154211,12.824051271009102,0.25935362283031954
0.38538538538538525,2024-01-01 00:27:00,0.2715209976264202,0.2094333924760739,0.6954509986800395,0.18261772343665061,0.9051228563937566,1.0,0.5,0.0,0.2104377844407378,0.6666666666666666,0.9664234698547141,0.5840304062828432,0.19412831432967548,0.11422133523653422,0.026897786280772773,0.418680133217834,6.626022635287848,0.31561634235796193
0.191191191191191,2024-01-01 00:28:00,0.49690935087203425,0.01173150288729996,0.4383200432895867,0.11621472943106248,0.8188591521235657,0.0,1.0,0.0,0.16019566899375956,1.0,0.9011520835135449,0.050034435266310295,0.4584501304121878,0.26574644036045925,0.28187962248410736,0.42596283151341074,8.658945042212396,0.4054340662046948
0.9559559559559558,2024-01-01 00:29:00,0.2843915524575463,0.9977488792371931,0.5521435110491331,0.8384743434802426,0.7260819336410727,0.5,0.0,0.5,0.875378863714009,0.0,0.030397718744521254,0.1981464643568303,0.9864275422745851,0.9969779780729722,0.05084078314996909,0.059198624032538935,6.282458616675993,2.0525945655934033
0.27627627627627627,2024-01-01 00:30:00,0.13387749945913238,0.2811277807160953,0.5575914755207574,0.7766646420852106,0.6100287266014369,1.0,1.0,0.5,0.3609313225050754,0.6666666666666666,0.4809201708325581,0.2016661398163574,0.030611724543275657,0.433633738348294,0.5949312745381519,0.7658799355379653,6.920138536434345,0.18061455304215876
0.1601601601601601,2024-01-01 00:31:00,0.6298319627070533,0.668220296498649,0.2772141818757414,0.32725740471307496,0.5800208853277331,1.0,0.0,1.0,0.4342947043857482,1.0,0.32941326017591593,0.17067374603435626,0.6966969007375886,0.35880327676429147,0.3163516227166445,0.18168197234670813,8.303310681306469,0.9053904939240428
0.45945945945945943,2024-01-01 00:32:00,0.05434506900649719,0.17669656509270226,0.47579594024822575,0.6582461431886415,0.9971283620326932,0.0,0.5,1.0,0.22053004020217457,1.0,0.5105753923385552,0.658618221277603,0.3711000280350914,0.8740924243536945,0.9600664247947732,0.7448580229598228,7.284021894666983,0.19546184053543944
0.31331331331331325,2024-01-01 00:33:00,0.7489735820760964,0.5803960361910919,0.47066196905548235,0.12413032804461466,0.2780295115128729,0.5,1.0,1.0,0.4250194058737657,1.0,0.6061985488066342,0.9285593002006411,0.9061514667777285,0.032823532195885186,0.61624497796984,0.9107171283771037,12.052701702422915,0.26466313891946114
0.02102102102102088,2024-01-01 00:34:00,0.3177193833435763,0.9043254610822937,0.38830198520706655,0.5070741495349749,0.7799733626188288,1.0,0.0,0.5,0.23086789068283098,0.3333333333333333,0.19995290152617562,0.7630045987158658,0.9119956926027099,0.5348135621991146,0.5616922880531301,0.768281687572527,10.3035318977161,0.26808227049859884
0.2522522522522521,2024-01-01 00:35:00,0.00012311413450353221,0.3202499143099,0.8206918102457348,0.018684917593530415,0.5815922261612072,0.0,1.0,0.0,0.6658015356461355,0.6666666666666666,0.7815788420490877,0.47724670262024005,0.3872309204966558,0.21010900612329664,0.9175285178322183,0.6424796130527671,4.858111653316629,0.1510680809401093
0.7477477477477477,2024-01-01 00:36:00,0.5113496221854062,0.6704556686261935,0.45105932870824045,0.39161138142218155,0.9762700153756849,1.0,0.0,1.0,0.4986327883616346,0.3333333333333333,0.47503352854583336,0.40388445135037787,0.22147025608515458,0.3680962550977851,0.22308651515495637,0.6039318454313257,7.853329085537799,0.25973934771496604
0.8568568568568566,2024-01-01 00:37:00,0.046861545704201715,0.18792210117179342,0.6035898227350702,0.07480570500357064,0.8281168227624072,1.0,0.5,0.5,0.7880206068395288,0.6666666666666666,0.9920479255593505,0.3862816455633268,0.4280244268473945,0.1996227796275134,0.5621330364400727,0.45360693897952226,6.121219414470381,0.2692269384436943
0.5605605605605604,2024-01-01 00:38:00,0.2762833367763826,0.624979827684958,0.8955610764677928,0.47516897589726037,0.9989261811558252,0.5,0.5,0.5,0.3123533151711673,1.0,0.025026372752895792,0.6011878609145552,0.9653641978364462,0.037574439571568696,0.542651596355652,0.1444313810430991,6.696408185891189,0.9157255261500931
0.47447447447447444,2024-01-01 00:39:00,0.7072859120588249,0.3365252771797329,0.8662649807346738,0.42169557414877046,0.5885159943379804,0.5,0.0,1.0,0.5053561258705607,1.0,0.1896424862849459,0.3590293163617584,0.281409499919133,0.41648367416913956,0.08146675611068743,0.7789024669061985,9.915802095342835,0.2544859418315812
0.05805805805805786,2024-01-01 00:40:00,0.06270645130030714,0.21123562127923634,0.8904614891002689,0.44440229515719887,0.20453841865125272,1.0,0.0,0.5,0.2591110292140356,0.0,0.6896269865833916,0.22585790203559208,0.9813768221014743,0.7893909389606,0.9323651530796135,0.4773028591916609,3.539492587917388,0.14798211236033232
0.5105105105105103,2024-01-01 00:41:00,0.8397080275292721,0.31324813955953146,0.2698409493325485,0.045289842412919334,0.5038346914791195,0.5,1.0,0.0,0.9345372671901107,1.0,0.6951777527099355,0.6027846818381358,0.8194393907071699,0.9522368409080038,0.700280207823555,0.625667374065642,12.143701309239464,0.38773331179521914
0.6816816816816815,2024-01-01 00:42:00,0.003810017390144675,0.1788561392453864,0.034741416066260744,0.3616214288543542,0.7113650141479803,1.0,0.0,0.5,0.5217082932911835,0.3333333333333333,0.5821695329102743,0.39053127445701985,0.26746228365670327,0.6239448931395151,0.8883619411295258,0.37396728767475845,5.29110158899237,0.281991157807957
0.4754754754754753,2024-01-01 00:43:00,0.24692432117525034,0.9022057777878623,0.26089982340272083,0.7565470487472448,0.7746466569626698,1.0,1.0,0.5,0.17298955638110688,0.3333333333333333,0.9719989369847687,0.013744922446971453,0.7911154131116301,0.3887925649264332,0.9828993423198267,0.2006269206988551,5.44349069267198,0.5381036386896076
0.6996996996996996,2024-01-01 00:44:00,0.7412288885415765,0.3972848773414612,0.27854615055292603,0.36892053496687094,0.00039996193447811024,1.0,0.0,0.0,0.27236269718420303,1.0,0.41527165697904506,0.021855636231871145,0.049794433599255845,0.7700319583616828,0.4794521522983777,0.8065799630847189,9.15108250690218,0.226822013744295
0.9759759759759759,2024-01-01 00:45:00,0.31640213987345567,0.245319606685801,0.9094058187324101,0.7152290724453967,0.5051754305434358,0.0,0.5,1.0,0.08236520711757239,0.3333333333333333,0.4169937147717417,0.2738987777226969,0.5480926181280444,0.5052470281195154,0.8038212640031306,0.34234313318562715,4.79120256207853,0.2787892573185631
0.7827827827827827,2024-01-01 00:46:00,0.10192702119677202,0.44852528401005154,0.6492029751973403,0.36948496830159083,0.23524475810458623,0.5,1.0,0.5,0.027240420079416017,1.0,0.9105061855689319,0.5123145679118111,0.3573652708759162,0.36756343436813577,0.5774676844014504,0.8667681456929888,6.568445609840438,0.15153055765408432
0.18918918918918903,2024-01-01 00:47:00,0.36038587454744975,0.32060504850460025,0.0814781996233373,0.42325359804442586,0.8752495976109815,0.5,1.0,0.0,0.5256972605752306,0.0,0.5384166257167984,0.35404544332998655,0.4269569135535117,0.17892338959319787,0.9774789343917831,0.9658403722101456,9.796015556673057,0.2028594318817993
0.9579579579579578,2024-01-01 00:48:00,0.27050444211765945,0.7446491118354736,0.13517042709091465,0.56392696903186,0.1528734604682731,1.0,0.5,1.0,0.33676531239708046,0.0,0.3536752085734336,0.023680671727295433,0.47287840971162515,0.7963219237716466,0.24676120435579163,0.830066510931719,7.08677796135582,0.17069816424000359
0.6866866866866865,2024-01-01 00:49:00,0.8430829693262336,0.9715359010540503,0.15547460883328845,0.9507737163035404,0.6666872613822765,0.5,1.0,0.0,0.9638574392757855,1.0,0.7189395029696098,0.22288607164647356,0.5027388843311595,0.5004460494635916,0.013093127286931239,0.12802220078797083,11.147602658991469,1.7165769649784506
0.9579579579579578,2024-01-01 00:50:00,0.31347858063364653,0.43814715993076137,0.6303758222322717,0.10882833650306845,0.2660881556396111,1.0,0.5,0.5,0.17085695466056755,0.0,0.6196574657639596,0.09608436857626557,0.6564489640623753,0.9640930290857375,0.1854164970718466,0.8550958214534878,7.0573102695058045,0.16502520280526675
0.5625625625625625,2024-01-01 00:51:00,0.7892791156774283,0.8613075440656078,0.7354025092177716,0.032870481555834274,0.35661444437379974,0.5,0.5,0.0,0.7938769376031031,1.0,0.3063506047599437,0.9487627195455806,0.6968164920647401,0.8021048953234677,0.1274227658278404,0.5193500230625234,10.611606077316974,0.4078883853473138
0.8758758758758758,2024-01-01 00:52:00,0.8922655374935978,0.5660251220408502,0.859673108761575,0.6079985250048212,0.9409306439304423,0.5,0.5,1.0,0.31559892683512486,0.3333333333333333,0.2978680992098356,0.3126173869122022,0.9757626745919649,0.41998969369305605,0.4367026299675154,0.24132703885887913,10.3610296581218,0.853009656278261
0.5665665665665665,2024-01-01 00:53:00,0.43400279236184286,0.1572425308372652,0.9406922931279991,0.9491886351851351,0.24046097345977158,1.0,0.0,1.0,0.22309973337834776,1.0,0.39556653422778837,0.014386815444405454,0.7628226700185358,0.7410098857701772,0.07675745202127171,0.09303052823181919,5.350501383629159,1.1267804718814858
0.2432432432432432,2024-01-01 00:54:00,0.9103447432583359,0.6908321700250775,0.20151812580735867,0.9898206576869693,0.09494112559844053,0.5,0.5,1.0,0.9697249348685237,0.6666666666666666,0.07152592327708114,0.6605365662726181,0.6878366227574949,0.45338444453907556,0.21970505963462883,0.27843552241539743,11.752313421133302,0.8395924316213442
0.8318318318318316,2024-01-01 00:55:00,0.3774777682592493,0.5135766350237606,0.30962147079063845,0.48418737016100444,0.06921009480186852,1.0,1.0,0.0,0.802546989004996,0.6666666666666666,0.9426514745055121,0.23218732793311858,0.39247742911296524,0.07964181782178503,0.09563426725141255,0.13731380300256346,5.71021105799679,0.8207142838575326
0.5045045045045045,2024-01-01 00:56:00,0.9645046007596743,0.6508007544021792,0.24014910574320641,0.4681023769974604,0.5047632411616331,0.0,0.0,0.0,0.6304701062975283,1.0,0.18294236030846184,0.5666583012265181,0.11780772992757262,0.5167107480143267,0.48655892649820975,0.025500432344636004,10.277919275362706,7.449577882255563
0.13013013013013008,2024-01-01 00:57:00,0.0893184342214707,0.8899724384806996,0.35862660897134907,0.6450105581453589,0.6419298220062449,1.0,0.5,1.0,0.6970171140403407,1.0,0.1937482190746249,0.15044019890803578,0.05878402782303419,0.8659609666731463,0.26633661308140866,0.9878859053783842,7.902831524163862,0.16001054802050924
0.48448448448448445,2024-01-01 00:58:00,0.6873196277808813,0.4405489856743089,0.9147123379936659,0.5556683981845882,0.32735096623077975,0.5,0.5,1.0,0.9914849139517056,1.0,0.6470292969575524,0.9841632859975027,0.47770911400660254,0.8556676930357527,0.4707957946992758,0.8316206612148626,11.2391577354925,0.27021130527460874
0.8188188188188188,2024-01-01 00:59:00,0.4940266599667955,0.9014670127160899,0.5750485142464052,0.6341332444514531,0.6905029436480083,0.0,0.5,1.0,0.5930302587831451,0.0,0.7242493489994518,0.9704017220786734,0.6682942163978751,0.5750304498097423,0.08824821579356024,0.7390021047440547,10.582493902087425,0.2862178147555876
0.6466466466466465,2024-01-01 01:00:00,0.38781321133493296,0.7509012457494464,0.7381812914411778,0.8740799197810887,0.06095468640337909,0.0,1.0,0.5,0.10137708183738584,0.6666666666666666,0.7368396215932363,0.6559541634699356,0.6501961110346608,0.3799738919979472,0.5167105783896946,0.19291584325138658,5.529531285660885,0.5682161424610994
0.020020020020020013,2024-01-01 01:01:00,0.6329875769966612,0.4887376343525075,0.490027328141794,0.7463678713006829,0.8576634077948149,1.0,0.0,0.5,0.06431666002694952,1.0,0.37502572516816146,0.707201420367865,0.9529184879267897,0.009836187351885961,0.1294754843325705,0.02759286679670595,9.57216534924072,6.450036245932938
0.8408408408408408,2024-01-01 01:02:00,0.7041650996023449,0.6033983718354499,0.028614833856545285,0.49690238543068954,0.81687509512958,0.0,0.0,0.5,0.6664813512074672,1.0,0.8733532856748548,0.42572397149189045,0.3824478290283395,0.31132029862033317,0.09871829166968737,0.485186648018156,9.312349900827677,0.3830402628891537
0.16616616616616597,2024-01-01 01:03:00,0.004353611136197869,0.3256519301228463,0.06396398787875796,0.46188429994186153,0.9858906673357599,1.0,0.0,1.0,0.6574693714819968,0.3333333333333333,0.5439747267131894,0.9623174660184437,0.6278185348670686,0.9901129630182108,0.3096275693154853,0.7417480297091251,7.852141863983689,0.2115878484533321
0.2732732732732732,2024-01-01 01:04:00,0.16701726839182252,0.9839179894166424,0.5378467902612494,0.639647746792293,0.9368742878311886,0.5,1.0,0.5,0.748105846143214,0.3333333333333333,0.43854763959774906,0.4235835316505462,0.8879264223265337,0.7266425416165276,0.8746582223449173,0.9629520356030238,9.21536295233619,0.19140619147366236
0.3873873873873872,2024-01-01 01:05:00,0.7133582316545999,0.6675517532429645,0.7187720699389317,0.4557252190724248,0.3562692884105132,1.0,0.5,1.0,0.10826020831535418,0.0,0.8104014920983552,0.23921122066879041,0.40409710045190134,0.7177349035363987,0.7886658536577134,0.8439655097185272,10.001288508659036,0.23694235561183666
0.6006006006006004,2024-01-01 01:06:00,0.6666764042463195,0.04381065704000758,0.21514856165741514,0.4577985910079887,0.3993695693688083,0.0,0.0,0.0,0.944972960445083,0.0,0.243492516010439,0.11505402907375062,0.47776756054953484,0.7612549823499526,0.9594855386958816,0.8935978801686332,10.881985476697956,0.2435224025430748
0.3153153153153152,2024-01-01 01:07:00,0.9664745836355347,0.3266930986019814,0.7218936318212172,0.016260170525637108,0.7462365765710057,1.0,0.5,1.0,0.5509516323774332,0.6666666666666666,0.860207833875428,0.2078513975845933,0.9230279090987769,0.6202031307326301,0.45997163990430745,0.23857742655861283,10.481489170802814,0.872783125038071
0.01301301301301283,2024-01-01 01:08:00,0.7613717661270242,0.6234983003053624,0.8106789198283455,0.17404162319572425,0.13404114906193332,1.0,1.0,1.0,0.6494180789108832,0.6666666666666666,0.5388042955656277,0.5721385429525951,0.5502713443610525,0.5859285168933903,0.312052156767769,0.15521768155230448,7.826709195419165,0.9969354484643186
0.24124124124124124,2024-01-01 01:09:00,0.951192849377566,0.05630182426063046,0.4117799343668042,0.4885374028585172,0.3140652326072626,0.5,0.0,0.5,0.03428176632944857,1.0,0.9000864404335588,0.2448380140620815,0.7996564713734158,0.45361233928419864,0.9712556485449835,0.24769896728771224,10.228197428837143,0.8205987463373723
0.7767767767767766,2024-01-01 01:10:00,0.7028479115896837,0.023840414725379233,0.746411323346857,0.8227263967826168,0.11849135492666218,1.0,1.0,0.0,0.9610562259350749,0.6666666666666666,0.201537598733589,0.6542192927926596,0.9356797190475703,0.4439214545043164,0.3814565317494103,0.1384665123375663,8.469874214667954,1.2073748399961972
0.3453453453453452,2024-01-01 01:11:00,0.2981759253305955,0.4501422963748883,0.40390982786859747,0.2787198955972596,0.45500911350457296,0.5,0.0,0.0,0.5623931242339173,1.0,0.9360966795071946,0.3820057250056028,0.5710888608031981,0.8710837750599971,0.008374078073134505,0.798553106864208,8.700090997727651,0.21780533580406433
0.5645645645645645,2024-01-01 01:12:00,0.10540113239013725,0.33276367706990123,0.678320411491832,0.5226722188257553,0.5521766794970207,0.0,0.0,0.0,0.5631649319865315,0.0,0.687873668931428,0.8869698777597965,0.109186041812951,0.3934144160763777,0.820288475884519,0.9031412199716522,7.307512092661228,0.16180719559059642
0.8978978978978978,2024-01-01 01:13:00,0.7821672789596126,0.4384122118857516,0.7639949006885483,0.34496472134912937,0.2111583194626644,0.0,0.5,0.5,0.943625052732561,0.0,0.6183151760468821,0.5583956012976035,0.8217480053700514,0.8405093630417149,0.16866070345863315,0.3072756720575562,9.224461766556294,0.5975798386076021
0.33933933933933913,2024-01-01 01:14:00,0.6444301138519511,0.2627402248359454,0.9919991701818038,0.10477128241313016,0.026535037060435918,1.0,1.0,0.5,0.9294099044721034,0.0,0.422025165616441,0.6225566260691797,0.8178299476797042,0.8379505198430337,0.7179777219900858,0.8770171293144324,10.340969057953414,0.23577964551608452
0.09109109109109093,2024-01-01 01:15:00,0.048196255436692335,0.1647274541252423,0.34525732342110166,0.9583913834837561,0.719613934054298,1.0,0.0,0.5,0.2198586567921068,0.3333333333333333,0.9563515962646703,0.5564762886641352,0.11498466573723502,0.7710754896596796,0.014399309425317863,0.05489914702733933,4.876572322363352,1.713329087854887
0.3663663663663663,2024-01-01 01:16:00,0.36020233833513104,0.689352223104122,0.4109229558094272,0.8547515203797311,0.019905121052630814,0.0,0.0,0.5,0.9311597804454964,0.6666666666666666,0.44388050371166615,0.8856650339420931,0.5481473969544991,0.037393975172746785,0.11037505772708855,0.6773923713716524,8.588989029051652,0.25336182566890375
0.9559559559559558,2024-01-01 01:17:00,0.9572226942670793,0.5147136858148843,0.16542180167697323,0.0784558451058186,0.9737908115656728,0.0,1.0,0.5,0.7365452016154803,0.0,0.4985118999877746,0.06306659641364787,0.48711068536174773,0.14778787521821712,0.48336612620489516,0.5274876542731193,11.59698840313413,0.43891557756176647
0.4544544544544544,2024-01-01 01:18:00,0.5006167566725833,0.20017737599088448,0.20388740306348108,0.719845061532518,0.22161045616431607,0.0,0.5,1.0,0.018318869315834097,0.0,0.7815088707474344,0.06699788249956623,0.8472127346499063,0.31461757509542654,0.0672346109749109,0.2766684910435248,6.746085863635573,0.484998777431377
0.42742742742742723,2024-01-01 01:19:00,0.43291401457447853,0.3196579484183675,0.6933697152033098,0.34758292620808673,0.6641297948855263,1.0,1.0,0.0,0.23941698656016147,0.0,0.28477979686050436,0.7017360587684164,0.27463827782850153,0.8477551255507292,0.8888875757477641,0.7682620153912877,9.137619991515892,0.237753082011893
0.5085085085085084,2024-01-01 01:20:00,0.45789582374430016,0.5919798091067292,0.9170936008919774,0.9949480866792517,0.4348640794440686,0.0,0.0,0.5,0.4126759911427388,0.6666666666666666,0.2914336632131238,0.7679959012182356,0.42629857820435696,0.8734961007187954,0.7499701801798793,0.21195460994000545,5.527272490283655,0.5174787035912262
0.7757757757757757,2024-01-01 01:21:00,0.20896594547590605,0.07220393151870363,0.39448174029913413,0.30239489240114725,0.059594131767900016,1.0,1.0,0.0,0.582637987294903,0.6666666666666666,0.7753075334958921,0.4334387115980012,0.6048241858232165,0.041311142581481164,0.3278136956940343,0.4161131822977841,6.538169616043007,0.31334293419759524
